date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-06-27,rs,restinga sêca,city,22,1,true,15789,4315503,139.33751,0.0455
2020-06-27,rs,rio dos índios,city,6,0,true,2752,4315552,218.02326,0.0
2020-06-27,rs,rio grande,city,194,2,true,211005,4315602,91.94095,0.0103
2020-06-27,rs,rio pardo,city,17,0,true,38275,4315701,44.41541,0.0
2020-06-27,rs,roca sales,city,32,2,true,11393,4315800,280.87422,0.0625
2020-06-27,rs,rodeio bonito,city,1,0,true,5867,4315909,17.04449,0.0
2020-06-27,rs,rolante,city,21,0,true,21349,4316006,98.36526,0.0
2020-06-27,rs,ronda alta,city,34,0,true,10601,4316105,320.72446,0.0
2020-06-27,rs,rondinha,city,5,0,true,5130,4316204,97.46589,0.0
2020-06-27,rs,roque gonzales,city,4,0,true,6847,4316303,58.41975,0.0
2020-06-27,rs,rosário do sul,city,3,0,true,39422,4316402,7.60996,0.0
2020-06-27,rs,sagrada família,city,2,0,true,2609,4316428,76.65772,0.0
2020-06-27,rs,saldanha marinho,city,37,4,true,2650,4316436,1396.22642,0.1081
2020-06-27,rs,salto do jacuí,city,25,0,true,12449,4316451,200.81934,0.0
2020-06-27,rs,salvador do sul,city,4,0,true,7799,4316501,51.28863,0.0
2020-06-27,rs,sananduva,city,33,0,true,16270,4316600,202.82729,0.0
2020-06-27,rs,santa bárbara do sul,city,3,0,true,7994,4316709,37.52815,0.0
2020-06-27,rs,santa cecília do sul,city,15,0,true,1639,4316733,915.19219,0.0
2020-06-27,rs,santa clara do sul,city,23,0,true,6603,4316758,348.32652,0.0
2020-06-27,rs,santa cruz do sul,city,143,1,true,130416,4316808,109.64912,0.007
2020-06-27,rs,santa margarida do sul,city,1,0,true,2562,4316972,39.03201,0.0
2020-06-27,rs,santa maria,city,556,17,true,282123,4316907,197.07716,0.0306
2020-06-27,rs,santa maria do herval,city,14,0,true,6331,4316956,221.1341,0.0
2020-06-27,rs,sant'ana do livramento,city,122,2,true,77027,4317103,158.38602,0.0164
2020-06-27,rs,santa rosa,city,82,2,true,73254,4317202,111.93928,0.0244
2020-06-27,rs,santa tereza,city,12,1,true,1729,4317251,694.0428,0.0833
2020-06-27,rs,santa vitória do palmar,city,19,0,true,29676,4317301,64.0248,0.0
2020-06-27,rs,santiago,city,94,0,true,49425,4317400,190.18715,0.0
2020-06-27,rs,santo ângelo,city,164,14,true,77593,4317509,211.35927,0.0854
2020-06-27,rs,santo antônio da patrulha,city,37,1,true,42894,4317608,86.25915,0.027
2020-06-27,rs,santo antônio das missões,city,1,0,true,10175,4317707,9.82801,0.0
2020-06-27,rs,santo antônio do palma,city,15,0,true,2128,4317558,704.88722,0.0
2020-06-27,rs,santo augusto,city,3,1,true,13885,4317806,21.60605,0.3333
2020-06-27,rs,santo cristo,city,7,0,true,14257,4317905,49.09869,0.0
2020-06-27,rs,são borja,city,47,2,true,60282,4318002,77.96689,0.0426
2020-06-27,rs,são domingos do sul,city,16,0,true,3074,4318051,520.49447,0.0
2020-06-27,rs,são francisco de assis,city,5,1,true,18335,4318101,27.27025,0.2
2020-06-27,rs,são francisco de paula,city,13,0,true,21710,4318200,59.88024,0.0
2020-06-27,rs,são gabriel,city,200,8,true,62105,4318309,322.03526,0.04
2020-06-27,rs,são jerônimo,city,32,1,true,24248,4318408,131.96965,0.0312
2020-06-27,rs,são joão da urtiga,city,3,0,true,4657,4318424,64.41915,0.0
2020-06-27,rs,são jorge,city,13,0,true,2824,4318440,460.33994,0.0
2020-06-27,rs,são josé das missões,city,1,0,true,2537,4318457,39.41663,0.0
2020-06-27,rs,são josé do herval,city,14,0,true,1971,4318465,710.29934,0.0
2020-06-27,rs,são josé do hortêncio,city,9,0,true,4804,4318481,187.34388,0.0
2020-06-27,rs,são josé do norte,city,8,0,true,27568,4318507,29.01915,0.0
2020-06-27,rs,são josé do ouro,city,2,0,true,6933,4318606,28.84754,0.0
2020-06-27,rs,são josé do sul,city,3,0,true,2408,4318614,124.58472,0.0
2020-06-27,rs,são leopoldo,city,748,11,true,236835,4318705,315.8317,0.0147
2020-06-27,rs,são lourenço do sul,city,15,0,true,43582,4318804,34.41788,0.0
2020-06-27,rs,são luiz gonzaga,city,17,1,true,33468,4318903,50.79479,0.0588
2020-06-27,rs,são marcos,city,45,0,true,21556,4319000,208.75858,0.0
2020-06-27,rs,são martinho,city,10,0,true,5426,4319109,184.29783,0.0
2020-06-27,rs,são martinho da serra,city,5,0,true,3234,4319125,154.6073,0.0
2020-06-27,rs,são miguel das missões,city,4,0,true,7673,4319158,52.13085,0.0
2020-06-27,rs,são paulo das missões,city,1,0,true,5790,4319307,17.27116,0.0
2020-06-27,rs,são pedro da serra,city,12,0,true,3801,4319356,315.70639,0.0
2020-06-27,rs,são pedro do sul,city,1,0,true,16198,4319406,6.1736,0.0
2020-06-27,rs,são sebastião do caí,city,62,1,true,25685,4319505,241.38602,0.0161
2020-06-27,rs,são sepé,city,46,2,true,23621,4319604,194.74197,0.0435
2020-06-27,rs,são valentim,city,25,1,true,3299,4319703,757.8054,0.04
2020-06-27,rs,são valentim do sul,city,3,0,true,2242,4319711,133.8091,0.0
2020-06-27,rs,são valério do sul,city,1,0,true,2727,4319737,36.67033,0.0
2020-06-27,rs,são vendelino,city,5,0,true,2243,4319752,222.91574,0.0
2020-06-27,rs,são vicente do sul,city,2,1,true,8721,4319802,22.93315,0.5
2020-06-27,rs,sapiranga,city,61,2,true,81734,4319901,74.63234,0.0328
2020-06-27,rs,sapucaia do sul,city,285,10,true,141075,4320008,202.0202,0.0351
2020-06-27,rs,sarandi,city,68,1,true,24489,4320107,277.67569,0.0147
2020-06-27,rs,seberi,city,26,1,true,10750,4320206,241.86047,0.0385
2020-06-27,rs,selbach,city,4,0,true,5100,4320305,78.43137,0.0
2020-06-27,rs,serafina corrêa,city,191,1,true,17502,4320404,1091.30385,0.0052
2020-06-27,rs,sério,city,4,0,true,1962,4320453,203.8736,0.0
2020-06-27,rs,sertão,city,31,1,true,5415,4320503,572.48384,0.0323
2020-06-27,rs,sertão santana,city,1,0,true,6486,4320552,15.41782,0.0
2020-06-27,rs,severiano de almeida,city,1,0,true,3657,4320602,27.34482,0.0
2020-06-27,rs,soledade,city,49,1,true,31002,4320800,158.05432,0.0204
2020-06-27,rs,tabaí,city,12,0,true,4719,4320859,254.29116,0.0
2020-06-27,rs,tapejara,city,154,1,true,24111,4320909,638.71262,0.0065
2020-06-27,rs,tapera,city,7,0,true,10584,4321006,66.13757,0.0
2020-06-27,rs,tapes,city,4,0,true,17300,4321105,23.12139,0.0
2020-06-27,rs,taquara,city,16,0,true,57466,4321204,27.84255,0.0
2020-06-27,rs,taquari,city,143,2,true,26862,4321303,532.35053,0.014
2020-06-27,rs,tavares,city,2,0,true,5481,4321352,36.48969,0.0
2020-06-27,rs,tenente portela,city,24,0,true,13485,4321402,177.97553,0.0
2020-06-27,rs,terra de areia,city,34,0,true,11204,4321436,303.46305,0.0
2020-06-27,rs,teutônia,city,274,0,true,33232,4321451,824.5065,0.0
2020-06-27,rs,tio hugo,city,5,1,true,3030,4321469,165.0165,0.2
2020-06-27,rs,tiradentes do sul,city,13,2,true,5704,4321477,227.91024,0.1538
2020-06-27,rs,torres,city,76,1,true,38732,4321501,196.22018,0.0132
2020-06-27,rs,tramandaí,city,58,3,true,51715,4321600,112.15315,0.0517
2020-06-27,rs,travesseiro,city,2,0,true,2336,4321626,85.61644,0.0
2020-06-27,rs,três arroios,city,5,0,true,2668,4321634,187.4063,0.0
2020-06-27,rs,três cachoeiras,city,47,1,true,11053,4321667,425.22392,0.0213
2020-06-27,rs,três coroas,city,1,0,true,28220,4321709,3.54359,0.0
2020-06-27,rs,três de maio,city,6,0,true,23906,4321808,25.0983,0.0
2020-06-27,rs,três forquilhas,city,5,0,true,2697,4321832,185.39118,0.0
2020-06-27,rs,três palmeiras,city,46,0,true,4271,4321857,1077.03114,0.0
2020-06-27,rs,três passos,city,297,2,true,23906,4321907,1242.36593,0.0067
2020-06-27,rs,trindade do sul,city,66,2,true,5802,4321956,1137.53878,0.0303
2020-06-27,rs,triunfo,city,56,1,true,29538,4322004,189.5863,0.0179
2020-06-27,rs,tucunduva,city,1,0,true,5678,4322103,17.61184,0.0
2020-06-27,rs,tunas,city,14,2,true,4569,4322152,306.41278,0.1429
2020-06-27,rs,tupanciretã,city,12,1,true,23948,4322202,50.10857,0.0833
2020-06-27,rs,tupandi,city,10,0,true,4855,4322251,205.97322,0.0
2020-06-27,rs,tuparendi,city,1,0,true,7893,4322301,12.66945,0.0
2020-06-27,rs,união da serra,city,1,0,true,1154,4322350,86.65511,0.0
2020-06-27,rs,unistalda,city,2,0,true,2338,4322376,85.5432,0.0
2020-06-27,rs,uruguaiana,city,72,0,true,126970,4322400,56.70631,0.0
2020-06-27,rs,vacaria,city,130,6,true,66218,4322509,196.32124,0.0462
2020-06-27,rs,vale real,city,1,0,true,5913,4322541,16.91189,0.0
2020-06-27,rs,vale verde,city,12,1,true,3497,4322525,343.15127,0.0833
2020-06-27,rs,vanini,city,5,0,true,2113,4322558,236.63038,0.0
2020-06-27,rs,venâncio aires,city,257,7,true,71554,4322608,359.1693,0.0272
2020-06-27,rs,vera cruz,city,4,0,true,26863,4322707,14.89037,0.0
2020-06-27,rs,veranópolis,city,78,0,true,26241,4322806,297.24477,0.0
2020-06-27,rs,vespasiano corrêa,city,7,0,true,1815,4322855,385.67493,0.0
2020-06-27,rs,viadutos,city,6,1,true,4756,4322905,126.15643,0.1667
2020-06-27,rs,viamão,city,159,13,true,255224,4323002,62.29822,0.0818
2020-06-27,rs,victor graeff,city,4,0,true,2882,4323200,138.79251,0.0
2020-06-27,rs,vila flores,city,14,0,true,3385,4323309,413.58936,0.0
2020-06-27,rs,vila lângaro,city,6,0,true,2091,4323358,286.94405,0.0
2020-06-27,rs,vila maria,city,29,1,true,4358,4323408,665.44286,0.0345
2020-06-27,rs,vila nova do sul,city,12,0,true,4280,4323457,280.37383,0.0
2020-06-27,rs,vista alegre do prata,city,3,0,true,1561,4323606,192.1845,0.0
2020-06-27,rs,vista gaúcha,city,3,0,true,2851,4323705,105.22624,0.0
2020-06-27,rs,vitória das missões,city,1,0,true,3133,4323754,31.91829,0.0
2020-06-27,rs,westfália,city,41,0,true,3014,4323770,1360.31851,0.0
2020-06-27,rs,xangri-lá,city,13,1,true,16408,4323804,79.22964,0.0769
2020-06-27,se,amparo de são francisco,city,8,0,true,2374,2800100,336.98399,0.0
2020-06-27,se,aquidabã,city,83,5,true,21563,2800209,384.91861,0.0602
2020-06-27,se,aracaju,city,13615,256,true,657013,2800308,2072.25732,0.0188
2020-06-27,se,arauá,city,37,4,true,10056,2800407,367.93954,0.1081
2020-06-27,se,areia branca,city,143,7,true,18542,2800506,771.22209,0.049
2020-06-27,se,barra dos coqueiros,city,445,6,true,30407,2800605,1463.4788,0.0135
2020-06-27,se,boquim,city,81,6,true,26816,2800670,302.05847,0.0741
2020-06-27,se,brejo grande,city,7,0,true,8309,2800704,84.246,0.0
2020-06-27,se,campo do brito,city,40,2,true,18109,2801009,220.88464,0.05
2020-06-27,se,canhoba,city,6,0,true,4008,2801108,149.7006,0.0
2020-06-27,se,canindé de são francisco,city,61,3,true,29900,2801207,204.01338,0.0492
2020-06-27,se,capela,city,206,6,true,34213,2801306,602.11031,0.0291
2020-06-27,se,carira,city,55,5,true,22082,2801405,249.07164,0.0909
2020-06-27,se,carmópolis,city,86,3,true,16634,2801504,517.01335,0.0349
2020-06-27,se,cedro de são joão,city,51,0,true,5897,2801603,864.84653,0.0
2020-06-27,se,cristinápolis,city,23,1,true,17874,2801702,128.67853,0.0435
2020-06-27,se,cumbe,city,5,0,true,3987,2801900,125.40757,0.0
2020-06-27,se,divina pastora,city,48,0,true,5138,2802007,934.21565,0.0
2020-06-27,se,estância,city,593,20,true,69184,2802106,857.1346,0.0337
2020-06-27,se,feira nova,city,7,1,true,5584,2802205,125.35817,0.1429
2020-06-27,se,frei paulo,city,103,3,true,15421,2802304,667.92037,0.0291
2020-06-27,se,gararu,city,8,1,true,11604,2802403,68.94174,0.125
2020-06-27,se,general maynard,city,32,2,true,3346,2802502,956.36581,0.0625
2020-06-27,se,graccho cardoso,city,32,0,true,5818,2802601,550.01719,0.0
2020-06-27,se,ilha das flores,city,56,1,true,8520,2802700,657.277,0.0179
2020-06-27,se,indiaroba,city,51,4,true,17957,2802809,284.01181,0.0784
2020-06-27,se,itabaiana,city,1007,18,true,95427,2802908,1055.2569,0.0179
2020-06-27,se,itabaianinha,city,270,5,true,41928,2803005,643.96108,0.0185
2020-06-27,se,itabi,city,3,0,true,4903,2803104,61.18703,0.0
2020-06-27,se,itaporanga d'ajuda,city,199,14,true,34356,2803203,579.22925,0.0704
2020-06-27,se,japaratuba,city,56,3,true,18743,2803302,298.77821,0.0536
2020-06-27,se,japoatã,city,16,1,true,13434,2803401,119.10079,0.0625
2020-06-27,se,lagarto,city,490,17,true,104408,2803500,469.3127,0.0347
2020-06-27,se,laranjeiras,city,110,4,true,29826,2803609,368.80574,0.0364
2020-06-27,se,macambira,city,10,0,true,6919,2803708,144.52956,0.0
2020-06-27,se,malhada dos bois,city,31,0,true,3682,2803807,841.93373,0.0
2020-06-27,se,malhador,city,112,8,true,12618,2803906,887.62086,0.0714
2020-06-27,se,maruim,city,131,7,true,17213,2804003,761.05269,0.0534
2020-06-27,se,moita bonita,city,145,1,true,11335,2804102,1279.22364,0.0069
2020-06-27,se,monte alegre de sergipe,city,33,2,true,15031,2804201,219.54627,0.0606
2020-06-27,se,muribeca,city,16,1,true,7625,2804300,209.83607,0.0625
2020-06-27,se,neópolis,city,93,7,true,18719,2804409,496.82141,0.0753
2020-06-27,se,nossa senhora aparecida,city,17,0,true,8796,2804458,193.26967,0.0
2020-06-27,se,nossa senhora da glória,city,373,1,true,36924,2804508,1010.18308,0.0027
2020-06-27,se,nossa senhora das dores,city,121,8,true,26629,2804607,454.39183,0.0661
2020-06-27,se,nossa senhora de lourdes,city,13,4,true,6483,2804706,200.52445,0.3077
2020-06-27,se,nossa senhora do socorro,city,1541,63,true,183628,2804805,839.19664,0.0409
2020-06-27,se,pacatuba,city,77,2,true,14428,2804904,533.6845,0.026
2020-06-27,se,pedra mole,city,8,0,true,3261,2805000,245.32352,0.0
2020-06-27,se,pedrinhas,city,9,0,true,9602,2805109,93.73047,0.0
2020-06-27,se,pinhão,city,12,3,true,6576,2805208,182.48175,0.25
2020-06-27,se,pirambu,city,25,4,true,9280,2805307,269.39655,0.16
2020-06-27,se,poço redondo,city,73,3,true,34775,2805406,209.92092,0.0411
2020-06-27,se,poço verde,city,68,3,true,23728,2805505,286.58125,0.0441
2020-06-27,se,porto da folha,city,94,2,true,28596,2805604,328.7173,0.0213
2020-06-27,se,propriá,city,234,4,true,29626,2805703,789.84676,0.0171
2020-06-27,se,riachão do dantas,city,73,3,true,19805,2805802,368.59379,0.0411
2020-06-27,se,riachuelo,city,39,2,true,10213,2805901,381.86625,0.0513
2020-06-27,se,ribeirópolis,city,53,2,true,18652,2806008,284.15183,0.0377
2020-06-27,se,rosário do catete,city,84,1,true,10855,2806107,773.83694,0.0119
2020-06-27,se,salgado,city,61,4,true,19998,2806206,305.0305,0.0656
2020-06-27,se,santa luzia do itanhy,city,36,1,true,14035,2806305,256.5016,0.0278
2020-06-27,se,santana do são francisco,city,16,1,true,7780,2806404,205.65553,0.0625
2020-06-27,se,santa rosa de lima,city,9,0,true,3913,2806503,230.00256,0.0
2020-06-27,se,santo amaro das brotas,city,98,3,true,12102,2806602,809.78351,0.0306
2020-06-27,se,são cristóvão,city,875,38,true,90072,2806701,971.44507,0.0434
2020-06-27,se,são domingos,city,18,1,true,11137,2806800,161.62342,0.0556
2020-06-27,se,são francisco,city,15,1,true,3724,2806909,402.7927,0.0667
2020-06-27,se,são miguel do aleixo,city,24,0,true,3930,2807006,610.68702,0.0
2020-06-27,se,simão dias,city,189,8,true,40484,2807105,466.8511,0.0423
2020-06-27,se,siriri,city,55,0,true,8893,2807204,618.46396,0.0
2020-06-27,se,telha,city,12,0,true,3227,2807303,371.86241,0.0
2020-06-27,se,tobias barreto,city,122,7,true,52191,2807402,233.75678,0.0574
2020-06-27,se,tomar do geru,city,21,1,true,13536,2807501,155.14184,0.0476
2020-06-27,se,umbaúba,city,250,11,true,25294,2807600,988.37669,0.044
2020-06-27,sp,adamantina,city,51,5,true,35068,3500105,145.43173,0.098
2020-06-27,sp,adolfo,city,17,2,true,3562,3500204,477.25997,0.1176
2020-06-27,sp,aguaí,city,72,4,true,36305,3500303,198.31979,0.0556
2020-06-27,sp,águas da prata,city,2,0,true,8180,3500402,24.44988,0.0
2020-06-27,sp,águas de lindóia,city,38,3,true,18705,3500501,203.15424,0.0789
2020-06-27,sp,águas de santa bárbara,city,6,0,true,6075,3500550,98.76543,0.0
2020-06-27,sp,águas de são pedro,city,8,0,true,3451,3500600,231.81686,0.0
2020-06-27,sp,agudos,city,90,3,true,37214,3500709,241.84447,0.0333
2020-06-27,sp,alambari,city,13,0,true,6025,3500758,215.76763,0.0
2020-06-27,sp,alfredo marcondes,city,4,2,true,4166,3500808,96.01536,0.5
2020-06-27,sp,altair,city,1,0,true,4160,3500907,24.03846,0.0
2020-06-27,sp,altinópolis,city,19,0,true,16184,3501004,117.3999,0.0
2020-06-27,sp,alto alegre,city,3,1,true,4099,3501103,73.18858,0.3333
2020-06-27,sp,alumínio,city,45,2,true,18628,3501152,241.57183,0.0444
2020-06-27,sp,álvares florence,city,5,0,true,3679,3501202,135.9065,0.0
2020-06-27,sp,álvares machado,city,41,1,true,24915,3501301,164.5595,0.0244
2020-06-27,sp,álvaro de carvalho,city,3,2,true,5227,3501400,57.3943,0.6667
2020-06-27,sp,alvinlândia,city,1,0,true,3222,3501509,31.03662,0.0
2020-06-27,sp,americana,city,488,23,true,239597,3501608,203.67534,0.0471
2020-06-27,sp,américo brasiliense,city,118,2,true,40504,3501707,291.32925,0.0169
2020-06-27,sp,américo de campos,city,28,0,true,5969,3501806,469.0903,0.0
2020-06-27,sp,amparo,city,130,7,true,72195,3501905,180.06787,0.0538
2020-06-27,sp,analândia,city,3,0,true,4995,3502002,60.06006,0.0
2020-06-27,sp,andradina,city,60,4,true,57157,3502101,104.97402,0.0667
2020-06-27,sp,angatuba,city,49,2,true,25228,3502200,194.22863,0.0408
2020-06-27,sp,anhembi,city,2,0,true,6724,3502309,29.7442,0.0
2020-06-27,sp,anhumas,city,4,0,true,4115,3502408,97.20535,0.0
2020-06-27,sp,aparecida,city,17,0,true,36157,3502507,47.01718,0.0
2020-06-27,sp,aparecida d'oeste,city,5,0,true,4196,3502606,119.16111,0.0
2020-06-27,sp,apiaí,city,25,1,true,24374,3502705,102.56831,0.04
2020-06-27,sp,araçariguama,city,62,2,true,22364,3502754,277.23126,0.0323
2020-06-27,sp,araçatuba,city,643,16,true,197016,3502804,326.36943,0.0249
2020-06-27,sp,araçoiaba da serra,city,85,3,true,34146,3502903,248.93106,0.0353
2020-06-27,sp,aramina,city,6,1,true,5620,3503000,106.76157,0.1667
2020-06-27,sp,arandu,city,13,2,true,6357,3503109,204.49898,0.1538
2020-06-27,sp,arapeí,city,1,1,true,2469,3503158,40.50223,1.0
2020-06-27,sp,araraquara,city,875,11,true,236072,3503208,370.64963,0.0126
2020-06-27,sp,araras,city,341,8,true,134236,3503307,254.03022,0.0235
2020-06-27,sp,arealva,city,4,0,true,8560,3503406,46.72897,0.0
2020-06-27,sp,areias,city,1,0,true,3886,3503505,25.7334,0.0
2020-06-27,sp,areiópolis,city,21,3,true,11129,3503604,188.6962,0.1429
2020-06-27,sp,ariranha,city,41,0,true,9668,3503703,424.07944,0.0
2020-06-27,sp,artur nogueira,city,63,2,true,54408,3503802,115.7918,0.0317
2020-06-27,sp,arujá,city,524,35,true,89824,3503901,583.36302,0.0668
2020-06-27,sp,aspásia,city,17,0,true,1822,3503950,933.04061,0.0
2020-06-27,sp,assis,city,169,8,true,104386,3504008,161.89911,0.0473
2020-06-27,sp,atibaia,city,189,11,true,142761,3504107,132.3891,0.0582
2020-06-27,sp,auriflama,city,37,1,true,15189,3504206,243.59734,0.027
2020-06-27,sp,avaí,city,6,0,true,5403,3504305,111.04942,0.0
2020-06-27,sp,avanhandava,city,4,0,true,13649,3504404,29.30618,0.0
2020-06-27,sp,avaré,city,120,10,true,90655,3504503,132.36997,0.0833
2020-06-27,sp,bady bassitt,city,77,5,true,17502,3504602,439.94972,0.0649
2020-06-27,sp,balbinos,city,0,0,true,5735,3504701,,0.0
2020-06-27,sp,bálsamo,city,23,0,true,9068,3504800,253.63917,0.0
2020-06-27,sp,bananal,city,7,0,true,10945,3504909,63.95614,0.0
2020-06-27,sp,barão de antonina,city,9,0,true,3469,3505005,259.44076,0.0
2020-06-27,sp,barbosa,city,3,0,true,7402,3505104,40.52959,0.0
2020-06-27,sp,bariri,city,69,1,true,35264,3505203,195.66697,0.0145
2020-06-27,sp,barra bonita,city,117,3,true,36126,3505302,323.86647,0.0256
2020-06-27,sp,barra do chapéu,city,2,0,true,5724,3505351,34.9406,0.0
2020-06-27,sp,barra do turvo,city,12,1,true,7659,3505401,156.67842,0.0833
2020-06-27,sp,barretos,city,888,33,true,122098,3505500,727.28464,0.0372
2020-06-27,sp,barrinha,city,87,5,true,32812,3505609,265.1469,0.0575
2020-06-27,sp,barueri,city,2016,195,true,274182,3505708,735.27803,0.0967
2020-06-27,sp,bastos,city,4,0,true,20953,3505807,19.09035,0.0
2020-06-27,sp,batatais,city,61,1,true,62508,3505906,97.58751,0.0164
2020-06-27,sp,bauru,city,1204,26,true,376818,3506003,319.51765,0.0216
2020-06-27,sp,bebedouro,city,76,6,true,77496,3506102,98.06958,0.0789
2020-06-27,sp,bento de abreu,city,3,0,true,2980,3506201,100.67114,0.0
2020-06-27,sp,bernardino de campos,city,21,0,true,11148,3506300,188.3746,0.0
2020-06-27,sp,bertioga,city,419,14,true,63249,3506359,662.46107,0.0334
2020-06-27,sp,bilac,city,6,0,true,8034,3506409,74.6826,0.0
2020-06-27,sp,birigui,city,227,8,true,123638,3506508,183.60051,0.0352
2020-06-27,sp,biritiba-mirim,city,71,7,true,32598,3506607,217.80477,0.0986
2020-06-27,sp,boa esperança do sul,city,20,1,true,14923,3506706,134.02131,0.05
2020-06-27,sp,bocaina,city,44,2,true,12329,3506805,356.88215,0.0455
2020-06-27,sp,bofete,city,48,3,true,11730,3506904,409.20716,0.0625
2020-06-27,sp,boituva,city,220,7,true,60997,3507001,360.67348,0.0318
2020-06-27,sp,bom jesus dos perdões,city,29,0,true,25448,3507100,113.95787,0.0
2020-06-27,sp,borá,city,1,0,true,837,3507209,119.47431,0.0
2020-06-27,sp,boracéia,city,17,0,true,4823,3507308,352.47771,0.0
2020-06-27,sp,borborema,city,27,0,true,16046,3507407,168.26623,0.0
2020-06-27,sp,borebi,city,11,1,true,2653,3507456,414.62495,0.0909
2020-06-27,sp,botucatu,city,588,15,true,146497,3507506,401.37341,0.0255
2020-06-27,sp,bragança paulista,city,501,13,true,168668,3507605,297.03323,0.0259
2020-06-27,sp,braúna,city,16,0,true,5686,3507704,281.39289,0.0
2020-06-27,sp,brejo alegre,city,5,0,true,2865,3507753,174.52007,0.0
2020-06-27,sp,brodowski,city,78,2,true,24939,3507803,312.76314,0.0256
2020-06-27,sp,brotas,city,12,0,true,24403,3507902,49.17428,0.0
2020-06-27,sp,buri,city,34,1,true,19878,3508009,171.04336,0.0294
2020-06-27,sp,buritama,city,34,1,true,17144,3508108,198.32011,0.0294
2020-06-27,sp,buritizal,city,6,0,true,4481,3508207,133.89868,0.0
2020-06-27,sp,cabrália paulista,city,10,0,true,4264,3508306,234.52158,0.0
2020-06-27,sp,cabreúva,city,250,15,true,49707,3508405,502.94727,0.06
2020-06-27,sp,caçapava,city,146,7,true,94263,3508504,154.8858,0.0479
2020-06-27,sp,cachoeira paulista,city,40,1,true,33327,3508603,120.0228,0.025
2020-06-27,sp,caconde,city,3,0,true,18985,3508702,15.80195,0.0
2020-06-27,sp,cafelândia,city,19,2,true,17767,3508801,106.93983,0.1053
2020-06-27,sp,caiabu,city,8,1,true,4191,3508900,190.88523,0.125
2020-06-27,sp,caieiras,city,616,52,true,101470,3509007,607.07598,0.0844
2020-06-27,sp,caiuá,city,3,0,true,5874,3509106,51.07252,0.0
2020-06-27,sp,cajamar,city,619,40,true,76801,3509205,805.97909,0.0646
2020-06-27,sp,cajati,city,79,2,true,28549,3509254,276.71722,0.0253
2020-06-27,sp,cajobi,city,19,1,true,10542,3509304,180.23146,0.0526
2020-06-27,sp,cajuru,city,24,2,true,26167,3509403,91.71858,0.0833
2020-06-27,sp,campina do monte alegre,city,31,0,true,6024,3509452,514.60823,0.0
2020-06-27,sp,campinas,city,7274,292,true,1204073,3509502,604.1162,0.0401
2020-06-27,sp,campo limpo paulista,city,238,30,true,84650,3509601,281.15771,0.1261
2020-06-27,sp,campos do jordão,city,129,1,true,52088,3509700,247.65781,0.0078
2020-06-27,sp,campos novos paulista,city,1,0,true,4965,3509809,20.14099,0.0
2020-06-27,sp,cananéia,city,39,3,true,12540,3509908,311.00478,0.0769
2020-06-27,sp,canas,city,1,0,true,5138,3509957,19.46283,0.0
2020-06-27,sp,cândido mota,city,43,0,true,31280,3510005,137.46803,0.0
2020-06-27,sp,cândido rodrigues,city,18,0,true,2793,3510104,644.46831,0.0
2020-06-27,sp,capão bonito,city,88,8,true,47138,3510203,186.6859,0.0909
2020-06-27,sp,capela do alto,city,86,0,true,20706,3510302,415.33855,0.0
2020-06-27,sp,capivari,city,219,0,true,55768,3510401,392.69832,0.0
2020-06-27,sp,caraguatatuba,city,370,22,true,121532,3510500,304.44657,0.0595
2020-06-27,sp,carapicuíba,city,2378,144,true,400927,3510609,593.12543,0.0606
2020-06-27,sp,cardoso,city,15,0,true,12326,3510708,121.69398,0.0
2020-06-27,sp,casa branca,city,18,1,true,30380,3510807,59.24951,0.0556
2020-06-27,sp,cássia dos coqueiros,city,9,0,true,2523,3510906,356.71819,0.0
2020-06-27,sp,castilho,city,14,1,true,21006,3511003,66.64762,0.0714
2020-06-27,sp,catanduva,city,403,21,true,121862,3511102,330.70194,0.0521
2020-06-27,sp,catiguá,city,24,1,true,7804,3511201,307.5346,0.0417
2020-06-27,sp,cedral,city,21,0,true,9237,3511300,227.34654,0.0
2020-06-27,sp,cerqueira césar,city,18,1,true,19985,3511409,90.06755,0.0556
2020-06-27,sp,cerquilho,city,58,6,true,48949,3511508,118.49067,0.1034
2020-06-27,sp,cesário lange,city,19,2,true,18148,3511607,104.69473,0.1053
2020-06-27,sp,charqueada,city,92,3,true,17190,3511706,535.19488,0.0326
2020-06-27,sp,chavantes,city,1,0,true,12418,3557204,8.05283,0.0
2020-06-27,sp,clementina,city,2,0,true,8617,3511904,23.20993,0.0
2020-06-27,sp,colina,city,48,6,true,18468,3512001,259.90903,0.125
2020-06-27,sp,colômbia,city,6,0,true,6210,3512100,96.61836,0.0
2020-06-27,sp,conchal,city,26,0,true,28050,3512209,92.69162,0.0
2020-06-27,sp,conchas,city,26,3,true,17896,3512308,145.28386,0.1154
2020-06-27,sp,cordeirópolis,city,253,5,true,24528,3512407,1031.47423,0.0198
2020-06-27,sp,coroados,city,17,2,true,6058,3512506,280.62067,0.1176
2020-06-27,sp,coronel macedo,city,2,2,true,4681,3512605,42.72591,1.0
2020-06-27,sp,corumbataí,city,13,0,true,4055,3512704,320.59186,0.0
2020-06-27,sp,cosmópolis,city,217,5,true,72252,3512803,300.33771,0.023
2020-06-27,sp,cosmorama,city,15,1,true,7307,3512902,205.28261,0.0667
